married,race,loan_decision,occupancy,loan_amount,applicant_income,num_units,num_dependants,self_employed,monthly_income,purchase_price,liquid_assets,mortage_payment_history,consumer_credit_history,filed_bankruptcy,property_type,gender
True,white,approve,1,100,74,1,4,False,3.09,197.0,20.47,1,1,False,2,male
False,white,approve,1,122,42,1,0,True,3.46,172.0,98.0,2,2,False,2,female
True,white,reject,1,139,88,1,3,False,6.79,155.0,24.1,2,6,True,1,male
False,black,approve,1,112,45,1,1,False,3.81,140.0,39.0,2,1,True,2,female
True,hispan,approve,1,96,40,1,1,False,3.32,120.0,28.0,2,1,False,1,male
False,black,approve,1,138,60,3,0,False,3.82,178.0,54.0,2,1,False,3,male
True,white,reject,3,260,131,1,2,True,10.89,200.0,152.0,1,2,False,2,male
False,white,approve,1,120,59,1,2,False,4.88,140.0,15.0,2,1,False,2,female
True,white,approve,1,120,84,1,2,False,5.82,440.0,203.1,1,1,False,2,male
False,white,approve,1,140,36,2,0,False,2.69,95.0,16.0,2,2,False,3,female
True,black,approve,1,140,46,1,1,False,2.51,155.0,48.7,1,1,False,2,male
False,white,approve,1,40,68,1,2,False,5.6,275.0,46.0,2,2,False,1,female
True,white,approve,1,140,58,1,1,False,5.0,210.0,88.0,1,1,False,2,male
True,white,approve,1,230,80,1,0,False,3.87,245.0,59.0,2,2,False,2,male
False,white,approve,1,155,104,1,0,False,2.96,175.0,40.0,2,2,False,2,male
True,black,approve,1,108,41,1,2,True,6.25,318.0,27.0,2,5,False,2,male
True,black,approve,1,118,81,1,1,False,2.82,148.0,26.0,1,6,False,2,female
True,black,approve,1,130,82,1,0,False,2.56,141.0,11.0,2,2,False,2,male
True,black,approve,1,135,84,3,0,True,7.02,150.0,43.5,1,1,False,3,male
True,white,approve,2,123,96,1,0,False,3.41,154.0,35.0,1,1,False,2,male
True,white,approve,1,221,80,1,2,False,6.62,245.0,50.0,1,1,False,2,male
False,white,reject,1,120,50,3,0,True,6.05,120.0,49.88,4,1,False,3,male
False,white,reject,1,90,139,1,0,False,3.28,112.0,31.0,2,1,False,2,male
True,white,approve,1,139,65,1,1,False,4.74,146.0,36.0,2,5,True,2,male
True,white,approve,1,137,79,1,1,False,6.61,180.0,44.43,2,1,False,2,male
False,white,approve,1,125,49,1,0,True,4.11,135.0,23.0,2,5,False,2,male
True,white,approve,1,166,63,1,1,False,5.03,180.0,11.0,2,1,False,2,male
False,white,approve,1,150,71,1,0,False,5.9,150.0,19.0,2,6,False,2,male
True,white,approve,1,160,95,1,0,True,6.04,200.0,56.0,2,1,False,2,male
True,white,approve,1,123,49,1,1,False,2.88,137.0,43.0,2,1,False,2,male
True,white,approve,1,90,35,1,0,False,1.81,160.0,83.0,2,1,False,2,male
True,white,approve,1,116,63,1,0,False,3.15,128.0,16.0,1,2,False,2,male
True,white,approve,1,49,42,1,0,False,3.48,61.0,16.0,2,6,False,1,female
True,white,approve,1,168,67,1,0,False,3.03,177.0,26.0,2,1,False,2,female
True,hispan,approve,1,216,102,1,0,False,7.28,239.9,31.3,2,1,False,2,male
True,white,approve,1,113,48,1,0,False,2.78,125.0,24.0,2,1,False,2,male
True,white,approve,1,108,33,1,2,False,3.98,196.0,20.0,1,1,False,2,male
True,white,approve,1,177,90,1,2,False,7.5,327.5,67.28,1,1,False,2,male
True,black,reject,1,201,40,2,0,False,1.67,212.0,15.0,2,5,False,3,male
False,white,reject,1,138,39,1,2,False,3.43,198.0,13.33,2,1,False,3,female
True,white,approve,1,126,57,1,2,False,3.94,193.0,31.0,3,1,False,2,male
True,white,approve,1,105,61,1,1,False,2.59,110.0,7.0,2,6,False,2,male
True,white,approve,1,201,96,1,0,False,8.0,251.0,112.0,1,1,False,2,male
False,white,approve,1,110,48,1,0,False,4.04,149.0,51.0,2,1,False,2,male
False,white,approve,1,104,127,1,0,True,2.58,145.0,1.0,2,1,False,2,male
False,white,reject,1,148,60,1,0,False,5.0,147.9,10.25,2,1,False,1,male
True,hispan,approve,1,279,106,1,1,False,2.66,310.0,41.0,2,1,False,2,male
False,white,approve,1,255,37,1,3,False,3.08,350.0,3.0,2,3,False,2,female
True,white,approve,1,168,89,1,0,False,4.55,209.5,55.2,1,1,False,2,male
False,white,approve,1,119,94,1,0,False,3.92,158.0,81.0,2,1,False,2,male
False,white,reject,1,115,60,1,0,False,6.04,145.0,31.0,2,6,False,2,male
True,hispan,approve,1,180,132,1,0,False,8.41,225.0,13.0,1,6,False,2,male
True,black,approve,1,105,74,1,1,True,6.17,120.0,31.0,2,1,False,2,male
True,white,approve,1,50,84,1,0,False,1.17,87.0,4.0,2,3,False,1,male
True,black,reject,1,117,51,1,1,False,2.46,144.0,22.0,2,5,False,1,male
True,white,reject,1,94,63,1,4,False,5.25,118.0,14.0,1,1,False,1,male
True,white,reject,1,72,58,1,2,False,4.86,76.0,6.0,1,6,False,1,male
False,white,approve,1,125,49,1,0,True,1.6,156.0,34.0,2,1,False,2,male
True,black,approve,1,100,43,1,0,False,1.71,105.0,8.0,1,2,False,2,female
True,white,approve,1,88,42,1,1,False,2.02,109.0,5.7,1,1,False,2,male
True,hispan,reject,1,214,115,1,2,True,4.25,225.0,13.4,2,2,False,3,male
True,white,approve,1,150,69,1,0,False,3.54,163.0,17.0,2,1,False,1,male
True,hispan,reject,1,128,30,4,3,False,4.93,160.0,5.0,2,5,True,3,male
True,white,approve,1,57,44,1,0,False,2.17,72.0,18.0,2,1,False,1,male
True,white,approve,1,133,90,1,0,False,4.33,147.5,23.9,2,1,False,2,male
False,white,approve,3,134,51,1,0,False,2.06,181.0,23.0,2,2,False,2,male
True,white,approve,1,139,67,1,0,False,2.95,153.0,25.0,2,1,False,2,male
False,white,approve,1,120,86,1,0,False,7.2,149.8,39.4,1,2,False,1,female
False,hispan,approve,1,128,62,1,0,True,5.17,160.0,44.0,2,4,False,1,male
True,white,approve,1,100,65,1,0,False,5.45,125.0,45.0,2,3,False,1,female
False,white,approve,1,151,91,1,0,False,4.1,168.0,26.0,2,6,True,2,male
False,white,approve,1,140,55,1,0,False,4.58,175.0,35.0,2,1,False,2,male
True,white,approve,1,150,74,1,2,False,4.71,188.0,23.0,1,5,False,2,male
False,black,approve,1,187,89,1,1,False,5.82,187.45,3.0,2,1,False,2,male
False,white,approve,1,123,43,1,0,False,3.56,140.0,24.0,2,1,False,2,male
True,white,approve,1,95,42,1,3,False,3.42,132.0,3.0,1,1,False,1,male
True,black,reject,1,143,80,4,0,False,7.9,190.0,83.0,1,1,False,3,male
True,white,approve,1,160,73,1,3,False,4.33,211.0,2.0,2,4,False,2,male
False,white,reject,1,135,41,1,0,False,3.42,152.0,36.0,2,1,False,2,female
False,white,approve,1,90,55,1,1,False,2.88,140.0,50.0,1,1,False,1,female
False,white,approve,1,209,108,1,0,False,4.15,244.0,53.0,2,1,False,2,male
True,white,approve,1,89,43,1,0,False,2.32,99.0,14.9,2,1,False,2,male
False,white,approve,1,30,37,1,0,False,3.24,88.0,52.0,2,6,False,1,female
True,white,approve,1,109,63,1,3,False,5.25,155.0,7.0,3,3,False,2,male
True,hispan,approve,1,200,85,1,2,False,4.08,280.0,90.73,1,1,False,2,male
False,white,approve,1,126,56,1,0,False,2.83,158.0,41.0,2,2,False,2,male
True,white,approve,1,150,58,1,0,False,2.62,195.0,93.0,2,1,False,2,male
True,hispan,approve,1,108,53,1,1,False,4.41,135.0,26.0,2,1,False,2,male
True,white,approve,1,90,45,1,2,False,3.9,239.0,35.6,4,1,False,2,male
True,white,approve,1,90,33,1,1,False,2.69,100.0,14.36,2,1,False,2,male
True,white,approve,1,90,37,1,0,False,3.12,119.9,78.33,2,1,False,1,female
True,white,approve,1,115,55,1,1,False,2.75,127.8,20.17,2,1,False,2,male
True,white,approve,1,186,71,1,0,False,3.0,233.0,14.0,2,2,False,2,male
True,white,approve,1,59,32,1,0,False,2.76,99.0,81.0,2,4,False,1,female
True,hispan,approve,1,207,87,1,0,False,3.99,230.0,40.09,2,3,False,2,male
True,white,approve,1,80,45,1,0,False,3.1,100.0,5.0,2,1,False,2,male
False,black,reject,1,84,36,1,0,False,2.96,88.0,20.0,2,5,False,2,male
True,white,approve,1,124,49,1,0,False,4.1,124.6,6.7,2,2,False,1,female
False,white,approve,1,116,67,1,0,False,5.58,145.0,88.0,2,2,False,1,male
False,white,reject,1,158,72,1,1,True,4.05,175.0,22.0,2,6,True,2,male
False,white,approve,1,65,33,1,0,False,2.71,87.0,26.0,2,1,False,1,female
False,white,approve,1,68,26,1,0,False,2.17,80.0,27.0,2,1,False,2,female
True,white,approve,1,170,86,1,0,False,4.7,180.0,19.0,2,1,False,2,male
True,white,approve,1,112,57,1,0,False,3.93,150.0,34.0,2,2,False,2,male
True,hispan,approve,1,78,40,1,2,False,2.3,70.0,0.386,1,1,False,2,male
True,white,approve,1,150,60,1,3,False,5.0,208.0,16.0,1,5,False,2,male
False,hispan,approve,1,54,42,1,0,False,1.81,62.0,10.0,2,5,False,1,female
False,white,approve,1,100,58,1,0,False,4.8,180.0,106.0,1,6,False,1,female
True,white,approve,1,274,105,1,0,False,4.17,342.5,93.4,2,1,False,2,male
False,white,approve,1,103,57,1,0,False,4.8,129.0,41.0,2,1,False,2,male
False,white,approve,1,80,67,1,1,False,3.18,160.0,23.77,1,1,False,2,male
False,hispan,reject,1,170,27,3,0,False,2.27,178.55,22.0,2,4,False,3,male
False,white,approve,1,89,75,1,0,False,3.16,111.0,21.91,2,2,False,2,male
False,white,reject,1,99,51,2,0,True,2.6,110.0,28.0,2,1,False,3,female
True,white,approve,1,120,56,1,0,False,3.7,150.0,37.0,2,2,False,2,male
True,white,approve,1,143,72,1,0,False,4.97,246.0,36.0,2,1,False,2,male
False,white,approve,1,115,50,1,0,False,4.12,127.0,2.0,2,4,False,1,female
True,white,approve,1,175,59,1,1,False,4.29,265.5,13.58,2,6,False,2,male
False,black,reject,1,120,38,1,2,False,1.14,133.0,12.96,2,6,True,1,male
True,hispan,approve,1,62,25,1,3,False,2.05,93.0,37.7,2,2,False,2,female
False,white,approve,1,187,114,1,0,False,9.51,225.0,9.0,2,1,False,2,male
True,white,approve,1,139,66,1,0,False,3.08,154.0,22.0,2,1,False,2,male
False,white,approve,1,144,71,1,0,False,5.9,222.0,98.0,1,5,False,2,female
True,black,reject,1,127,49,1,2,False,4.4,141.0,17.0,2,3,False,2,male
True,white,approve,1,134,57,1,2,False,3.15,168.0,67.0,1,2,False,2,male
False,hispan,approve,1,57,46,1,3,False,2.17,63.0,10.0,2,6,False,2,male
True,white,approve,1,135,66,1,0,False,3.04,146.0,13.0,2,5,False,1,male
False,white,approve,1,153,19,1,0,False,1.68,170.0,19.0,2,2,False,2,male
False,black,approve,1,143,65,1,0,False,5.42,180.0,39.0,2,5,False,1,female
True,white,approve,1,116,29,1,1,False,2.37,146.0,42.0,2,1,False,2,male
True,white,approve,1,172,69,1,0,False,2.38,216.0,61.7,2,2,False,2,male
True,black,approve,1,114,89,1,0,False,4.24,113.6,33.0,1,1,False,2,male
True,white,approve,1,110,68,1,3,False,4.42,235.0,2.56,1,6,False,2,male
True,black,reject,1,94,56,1,3,False,1.75,118.0,6.0,1,6,True,2,female
False,white,approve,1,75,48,1,0,True,6.6,75.0,20.0,2,1,False,2,male
True,white,approve,1,200,82,1,1,False,6.88,250.0,61.87,2,1,False,2,male
True,white,approve,1,135,56,1,1,False,4.67,255.0,148.0,1,1,False,2,female
False,white,approve,1,151,72,1,0,False,5.0,168.0,37.0,2,1,False,1,female
False,white,approve,1,155,62,1,0,False,5.21,215.0,50.0,2,1,False,2,male
True,white,approve,1,285,115,1,1,False,9.62,375.0,95.0,1,2,False,2,male
False,white,approve,1,162,32,3,0,True,4.84,162.0,15.51,2,2,False,3,male
True,white,reject,1,79,43,1,1,False,3.56,83.0,2.0,2,1,False,2,female
True,white,approve,1,135,65,1,2,False,3.48,150.0,13.0,2,2,False,2,male
False,white,approve,1,110,54,1,0,False,3.96,137.0,58.0,2,1,False,1,female
True,white,approve,1,170,110,1,2,False,9.17,253.0,99.8,2,1,False,2,male
True,black,reject,1,113,60,1,1,False,2.01,125.0,31.0,2,6,False,2,male
True,hispan,reject,1,93,40,1,0,False,1.8,85.0,4.5,1,6,True,2,male
False,white,approve,1,97,58,1,0,False,2.7,121.0,17.0,1,1,False,2,female
False,white,approve,1,91,37,1,1,False,3.35,114.0,8.0,2,2,False,1,female
True,white,approve,1,181,47,1,2,True,2.77,278.0,106.0,1,1,False,2,male
False,white,approve,1,95,44,1,0,False,3.65,125.0,2.0,2,2,False,2,female
False,white,approve,1,142,103,1,0,False,8.57,242.0,146.0,1,1,False,1,male
True,white,approve,1,115,48,1,0,False,4.12,220.0,177.0,1,1,False,2,male
True,white,approve,1,130,54,1,2,False,4.48,206.0,9.0,1,1,False,2,male
False,white,approve,1,132,60,1,0,False,5.0,155.0,3.75,2,2,False,1,female
True,white,approve,1,143,63,1,0,False,5.22,212.0,36.55,3,3,False,2,male
False,white,approve,1,144,84,1,1,False,3.88,160.0,37.0,2,3,False,2,female
True,white,approve,1,96,41,1,1,False,1.62,120.0,20.0,2,2,False,2,male
False,black,approve,1,140,78,1,0,False,4.0,178.0,50.0,2,1,False,2,male
False,white,approve,1,159,68,1,0,False,3.02,212.0,97.0,2,5,False,2,male
True,white,approve,1,183,91,1,2,False,7.6,229.0,147.0,1,1,True,2,male
True,white,approve,1,166,80,1,0,False,3.29,222.0,48.69,1,1,False,2,male
True,white,approve,1,120,34,1,3,True,7.48,160.0,62.0,2,5,False,1,male
False,white,approve,1,111,46,1,0,False,3.38,129.0,45.0,2,1,False,2,male
True,white,approve,1,128,68,1,0,False,2.63,142.0,21.96,1,3,False,2,male
True,white,approve,1,169,83,1,0,False,3.9,188.0,45.0,2,1,False,2,male
False,white,approve,1,212,105,1,0,False,7.25,235.0,33.0,2,1,False,2,male
True,black,approve,1,130,48,1,0,False,3.91,142.0,21.0,2,6,False,2,male
False,white,approve,1,73,30,1,1,False,2.53,91.0,47.0,2,1,False,1,female
False,white,reject,1,69,22,1,0,False,2.0,107.0,49.0,3,2,False,2,male
False,white,approve,1,149,53,1,0,False,1.83,160.0,14.0,2,1,False,2,male
False,white,approve,1,100,53,1,0,False,2.92,125.0,58.0,2,1,False,1,female
False,hispan,approve,1,135,65,1,0,False,3.76,150.0,65.0,2,1,False,2,female
False,black,reject,1,104,52,2,0,False,2.4,115.0,32.0,2,2,True,2,female
True,white,reject,1,110,48,1,0,False,2.43,116.0,5.0,2,6,True,1,male
True,white,approve,1,185,110,1,2,False,7.67,210.0,11.0,2,1,False,2,male
True,white,reject,1,160,120,3,2,False,4.91,178.0,37.0,3,2,False,3,male
True,white,approve,1,240,95,1,0,False,4.6,294.0,37.0,2,2,False,2,male
True,white,approve,1,120,69,1,3,False,4.07,255.0,59.0,2,5,False,2,male
False,white,approve,1,84,36,1,0,False,2.92,120.0,210.0,1,1,False,2,female
True,white,approve,1,115,56,1,1,False,3.42,170.0,32.1,1,2,False,2,male
False,white,approve,1,111,64,1,0,False,2.93,140.0,40.0,2,2,False,2,male
True,white,approve,1,43,91,1,1,False,4.96,288.0,53.0,1,1,False,2,male
False,white,approve,1,56,30,1,0,False,2.51,75.0,16.0,2,1,False,1,female
True,white,reject,1,131,69,1,2,False,2.5,146.0,15.0,2,2,False,2,male
True,white,approve,1,144,68,1,2,True,5.75,210.0,69.0,1,1,False,2,male
False,hispan,reject,1,65,32,1,0,False,2.92,68.0,15.2,2,5,False,2,female
False,black,approve,1,180,52,2,0,False,3.15,189.9,4.4,2,5,True,3,male
True,white,approve,1,289,116,1,1,False,4.92,445.0,161.0,1,1,False,2,male
True,white,approve,1,235,120,1,0,True,5.0,275.0,7.0,2,6,False,1,male
True,white,approve,1,91,51,1,1,True,3.2,130.0,52.0,2,1,False,1,male
True,white,approve,1,242,127,1,0,False,7.25,305.0,180.0,1,1,False,2,male
True,white,approve,1,70,36,2,1,False,2.98,120.0,3.0,2,2,False,3,male
True,white,approve,1,143,61,1,2,False,5.13,189.0,40.0,1,1,False,2,male
True,white,approve,1,160,79,1,2,False,3.96,215.0,24.0,2,2,False,2,male
True,white,approve,1,132,50,1,3,False,4.0,180.0,4.0,1,2,False,2,male
True,white,approve,1,90,49,1,0,False,2.08,115.0,24.0,2,4,False,1,male
True,white,approve,1,28,35,1,0,False,3.02,31.0,141.0,2,1,False,1,female
True,white,reject,1,159,56,1,0,False,2.47,180.0,10.0,2,1,False,2,male
True,white,approve,1,280,125,1,0,False,4.94,350.0,71.0,2,1,False,2,male
True,white,approve,1,290,135,1,0,False,5.33,362.0,108.0,1,2,False,2,male
True,white,approve,1,165,87,1,0,False,4.33,227.0,127.0,2,1,False,2,male
True,white,approve,1,110,52,1,2,False,4.36,195.0,15.0,1,1,False,2,male
True,white,approve,1,136,65,2,0,True,5.4,170.0,116.0,2,2,False,3,male
True,white,approve,1,111,57,1,1,False,3.4,123.0,24.0,2,1,False,2,male
True,white,approve,1,65,29,1,0,False,1.0,219.5,164.0,1,1,False,2,male
False,white,approve,1,137,72,1,0,False,3.33,152.0,19.3,2,5,False,2,male
True,white,approve,1,120,45,1,2,False,3.72,133.5,28.2,1,3,False,2,male
True,white,approve,1,88,48,1,0,False,2.06,98.0,14.0,2,1,False,1,male
True,white,approve,1,106,35,1,1,False,2.49,115.615,18.79,2,1,False,1,male
False,white,approve,1,75,38,2,0,False,2.51,130.0,78.5,2,1,False,3,male
False,white,approve,1,103,51,1,0,False,4.35,114.0,17.1,2,2,False,2,male
False,white,approve,1,142,58,1,0,False,2.41,217.0,19.0,2,1,False,2,male
True,white,approve,1,173,98,1,1,False,4.0,188.0,24.0,2,1,False,2,female
False,white,approve,1,112,42,1,1,False,3.54,174.0,94.0,3,5,False,2,female
False,white,approve,1,162,90,1,0,False,3.98,180.0,65.0,2,1,False,2,male
True,hispan,approve,1,135,42,3,0,False,4.48,150.0,18.2,2,1,False,3,male
True,white,approve,1,150,75,1,2,False,4.52,230.0,15.0,1,1,False,1,male
False,black,approve,1,168,56,1,0,False,2.68,179.0,12.0,2,1,False,2,male
True,white,approve,1,117,54,1,2,False,3.3,175.0,25.0,1,1,False,2,male
True,white,reject,2,155,120,2,1,True,10.0,180.0,30.0,3,2,False,3,male
True,white,approve,1,115,55,1,0,False,2.4,144.0,36.0,2,1,False,1,male
False,black,approve,1,83,35,1,0,False,2.92,83.0,0.76,2,1,False,1,female
True,white,approve,1,124,54,1,3,False,4.34,155.0,41.0,2,1,False,2,male
True,white,approve,1,140,62,1,2,False,3.6,220.0,100.0,1,1,False,2,male
False,white,approve,1,132,74,1,0,False,3.17,165.0,8.0,1,1,False,2,female
True,black,approve,1,248,141,1,1,False,8.72,310.0,51.0,2,6,False,2,male
True,white,approve,1,336,143,1,2,False,7.87,420.0,81.0,2,2,False,2,male
False,white,approve,1,112,39,3,0,False,3.21,140.0,135.0,2,2,False,1,female
True,white,approve,1,155,71,1,2,False,5.91,287.0,64.0,1,1,False,2,male
True,white,approve,1,132,51,1,1,False,4.33,165.0,84.52,2,1,False,2,female
True,white,approve,1,239,72,1,0,True,2.73,260.0,63.0,2,2,False,1,male
False,white,reject,1,96,48,1,0,False,4.08,120.0,52.0,2,2,False,1,male
True,white,approve,1,137,56,1,0,False,2.6,152.0,27.0,2,5,False,2,female
False,white,approve,1,130,59,1,0,False,4.92,130.0,9.6,4,2,True,1,male
True,black,reject,1,180,77,1,2,False,3.78,240.0,102.0,1,5,False,2,male
True,black,approve,1,128,56,1,3,False,2.65,142.0,22.0,1,5,False,2,male
True,white,approve,1,102,49,1,3,False,4.07,170.0,4.0,1,1,False,2,male
True,white,approve,1,113,48,1,0,False,1.97,146.0,53.0,2,1,False,2,male
True,black,approve,1,144,72,1,1,False,4.79,175.0,24.0,2,1,False,2,male
False,white,approve,1,204,77,2,0,False,7.38,260.0,19.0,1,3,False,3,female
True,black,approve,1,113,51,1,0,False,4.24,125.0,29.0,2,1,False,2,female
False,white,approve,1,179,78,3,0,False,3.58,223.0,68.0,2,5,False,3,female
True,white,approve,1,130,108,1,0,False,5.92,261.0,104.0,1,1,False,2,male
True,white,approve,1,138,57,1,0,False,4.47,146.0,20.0,2,1,True,2,male
True,white,approve,1,130,86,1,0,False,4.75,163.0,192.0,2,1,False,1,male
True,white,approve,1,184,96,1,0,True,5.82,245.0,39.0,2,5,True,1,male
False,black,approve,1,116,71,1,0,True,5.83,144.0,33.0,3,2,False,2,male
True,white,approve,1,203,101,1,0,False,6.16,226.0,26.0,3,5,False,2,male
True,white,approve,1,200,107,1,0,True,7.25,250.0,74.0,1,5,False,2,male
True,white,reject,1,110,29,1,0,False,4.33,180.0,85.0,1,2,False,2,female
False,white,approve,1,67,30,1,0,False,2.5,74.0,19.8,2,1,False,2,female
False,black,approve,1,145,54,1,0,False,2.17,150.0,50.0,2,2,False,2,female
True,white,approve,1,137,122,1,2,False,3.25,195.0,14.0,1,1,False,2,male
True,white,approve,1,114,48,1,1,False,4.8,119.5,9.0,2,1,True,2,male
False,white,approve,1,119,65,2,0,False,5.39,132.0,27.0,2,1,False,1,female
True,white,approve,1,126,182,2,0,False,10.83,168.0,62.0,1,2,False,3,male
False,white,approve,1,185,110,1,0,False,9.17,275.0,25.0,2,6,False,1,female
True,white,approve,1,152,100,1,2,False,7.22,250.0,24.6,1,3,False,2,male
True,black,reject,1,115,43,2,0,False,2.0,144.0,5.0,2,1,False,3,male
False,white,approve,1,117,69,1,1,False,4.38,130.0,32.0,2,1,False,2,male
False,white,approve,1,98,35,1,0,False,2.94,146.0,30.0,2,1,False,2,male
True,white,reject,1,104,32,1,2,False,2.54,130.0,31.0,2,6,True,2,male
False,black,approve,1,71,34,1,0,False,2.83,79.0,16.0,2,6,False,1,male
True,white,approve,1,88,40,1,0,True,1.9,110.0,24.0,2,1,False,1,male
True,white,approve,1,182,139,1,1,True,9.83,282.0,121.0,2,1,False,2,male
False,white,approve,1,114,52,1,0,False,1.7,124.0,9.0,2,1,False,2,male
True,white,approve,1,108,104,1,0,True,8.71,156.0,89.0,1,3,False,2,male
True,white,approve,1,70,110,1,1,True,5.5,90.0,172.0,1,1,False,1,male
True,white,approve,1,90,41,1,3,False,2.86,101.0,17.0,2,1,False,2,male
True,white,approve,1,160,79,1,2,False,6.65,310.0,108.0,1,2,False,2,male
True,white,approve,1,130,55,1,1,False,2.49,156.0,33.0,1,2,False,2,male
True,white,approve,1,160,71,1,1,True,5.25,256.0,122.0,4,1,False,3,male
True,white,approve,1,100,58,1,0,False,3.02,125.0,31.4,2,1,False,2,male
True,white,approve,1,176,85,4,2,True,2.5,220.0,46.0,2,1,False,3,male
False,hispan,reject,1,161,22,3,3,False,1.83,99.0,3.204,2,4,False,3,female
False,white,approve,1,71,49,1,0,False,4.16,116.5,81.63,2,1,False,1,female
True,black,reject,1,173,52,2,3,False,2.65,185.0,11.0,2,1,False,3,male
False,white,reject,1,46,28,1,0,False,2.38,61.0,9.0,1,2,False,1,female
True,white,approve,1,108,66,1,0,False,3.16,138.0,38.0,2,2,False,2,female
True,white,approve,1,158,69,3,1,False,4.55,210.0,42.0,2,6,True,3,male
False,white,approve,1,90,45,1,0,False,3.75,123.0,16.0,2,5,False,1,female
True,white,approve,1,140,82,1,2,True,6.86,175.0,53.0,2,1,False,2,male
False,white,approve,1,45,21,1,0,False,1.78,51.0,7.0,2,4,False,1,male
True,white,approve,1,123,60,1,0,False,2.61,137.0,23.0,2,6,False,2,male
True,white,approve,1,187,144,1,0,False,7.5,235.0,45.58,2,1,False,2,male
True,white,approve,1,187,91,1,1,False,4.96,288.0,53.0,1,1,False,2,male
True,white,approve,1,74,38,1,3,False,3.17,78.0,40.0,2,1,False,2,male
False,white,approve,1,177,89,1,0,False,2.44,197.0,116.0,2,1,False,2,male
True,white,approve,1,125,71,1,2,False,2.58,226.0,132.0,2,1,False,2,male
True,white,approve,1,160,59,1,0,False,2.5,188.0,50.0,1,2,False,2,male
True,black,reject,1,152,43,3,1,False,3.52,160.0,44.0,2,5,False,3,male
True,white,approve,1,126,48,1,2,False,3.08,241.0,28.0,1,1,False,2,male
False,white,approve,1,88,21,1,0,True,10.0,109.9,67.1,2,1,False,1,male
True,white,approve,1,121,51,1,2,False,4.33,134.0,17.0,2,1,False,2,male
True,black,approve,1,240,105,1,2,False,5.43,300.0,24.61,1,3,False,2,male
True,white,approve,1,105,47,1,2,False,1.78,230.0,12.3,3,1,False,2,male
True,white,approve,1,259,131,1,0,False,6.33,288.0,31.0,2,2,False,2,male
True,white,approve,1,187,107,1,0,False,2.62,218.0,29.0,2,2,False,2,male
True,white,approve,1,228,101,1,0,False,9.08,285.0,159.8,1,1,False,2,male
True,white,approve,1,95,57,1,3,False,2.67,190.0,3.3,1,5,False,2,male
True,white,reject,1,105,67,1,0,True,5.5,151.0,3.0,1,3,False,1,female
True,white,approve,1,130,33,1,0,False,2.42,175.0,72.0,2,2,False,1,female
False,white,approve,1,116,46,1,0,False,3.81,129.0,26.0,2,1,False,1,female
False,white,approve,1,64,49,1,0,False,4.0,79.0,55.0,2,1,False,1,male
True,white,approve,1,94,56,1,0,False,3.7,195.0,37.0,1,2,False,2,male
False,white,approve,1,85,100,1,0,False,2.71,120.0,165.0,2,1,False,1,female
True,white,approve,1,146,50,1,1,False,3.07,160.0,36.0,2,1,False,2,male
True,white,approve,1,165,138,1,2,False,8.33,316.5,100.2,1,1,False,2,male
False,white,approve,1,180,84,2,0,False,3.34,225.0,54.0,2,1,False,3,male
True,hispan,reject,1,67,72,1,1,False,3.88,96.0,38.0,2,1,False,1,male
False,white,approve,1,80,53,1,0,False,4.21,125.0,107.0,2,1,False,2,female
True,white,approve,1,228,123,2,2,False,4.53,285.0,209.0,2,1,False,3,male
True,hispan,approve,1,98,50,1,1,False,2.26,163.0,95.0,2,2,False,2,female
True,white,approve,1,180,77,1,3,False,5.46,275.0,18.0,1,2,False,2,male
True,hispan,approve,1,270,116,1,2,False,7.96,360.0,168.3,1,1,False,2,male
True,white,reject,1,100,56,1,0,False,3.0,112.0,13.0,2,5,False,1,male
True,white,approve,1,132,73,1,1,False,3.32,132.0,3.35,2,1,False,2,male
True,white,approve,1,200,101,1,3,False,5.17,250.0,27.0,1,5,False,2,male
False,white,approve,1,81,58,1,1,False,4.72,101.0,10.0,1,6,False,2,female
True,white,approve,1,170,70,1,1,False,5.68,255.0,37.0,1,1,False,2,male
False,white,approve,1,61,41,1,0,False,3.44,68.0,4.0,2,1,False,1,female
False,white,approve,1,61,37,1,0,False,3.06,76.0,44.0,2,5,False,1,female
False,white,approve,1,100,43,1,1,False,2.04,138.0,106.0,1,2,False,2,male
True,hispan,approve,1,125,67,1,3,False,3.5,156.0,38.0,2,1,False,2,male
False,white,approve,1,55,27,1,0,False,2.36,172.0,85.2,2,1,False,2,female
False,white,reject,1,200,93,2,0,False,5.33,250.0,28.0,2,6,True,3,male
True,black,approve,1,272,95,1,2,True,8.42,340.0,18.0,1,1,False,2,male
True,white,approve,1,236,104,1,2,False,5.0,295.0,16.5,1,1,False,2,male
True,white,approve,1,153,70,1,1,False,4.33,175.0,21.0,2,1,False,2,female
True,white,approve,1,150,65,1,4,True,5.38,189.0,79.0,1,1,False,2,male
True,black,approve,1,137,59,1,2,False,2.23,152.0,46.0,1,1,False,2,male
True,white,approve,1,100,65,1,0,False,3.25,125.0,8.0,2,1,False,2,male
True,white,approve,1,130,85,1,0,False,4.75,185.5,89.9,1,1,False,2,male
False,white,approve,1,150,72,1,0,False,5.71,230.0,169.0,2,1,False,2,male
True,white,approve,1,257,84,1,2,False,4.71,285.0,17.0,1,2,True,2,male
True,white,approve,1,95,72,1,0,False,3.01,109.0,29.0,2,4,False,1,male
